Timestamp,Event_Type,Key_Button,Active_Window
1776587330.9391873,Keyboard,a,Honeypot Exam Collector
1776587332.215645,Mouse,Button.left,Honeypot Exam Collector
1776587332.8334434,Keyboard,a,Honeypot Exam Collector
1776587332.9773557,Keyboard,Key.space,Honeypot Exam Collector
1776587333.4141648,Keyboard,Key.space,Honeypot Exam Collector
1776587333.6661394,Keyboard,l,Honeypot Exam Collector
1776587333.8373027,Keyboard,o,Honeypot Exam Collector
1776587333.8578677,Keyboard,i,Honeypot Exam Collector
1776587334.031742,Keyboard,n,Honeypot Exam Collector
1776587334.2640872,Keyboard,e,Honeypot Exam Collector
1776587334.4887905,Keyboard,r,Honeypot Exam Collector
1776587334.5995033,Keyboard,a,Honeypot Exam Collector
1776587334.945905,Keyboard,Key.space,Honeypot Exam Collector
1776587337.2925816,Keyboard,Key.backspace,Honeypot Exam Collector
1776587337.4464858,Keyboard,Key.backspace,Honeypot Exam Collector
1776587337.5068352,Keyboard,Key.backspace,Honeypot Exam Collector
1776587337.738821,Keyboard,Key.backspace,Honeypot Exam Collector
1776587337.8398461,Keyboard,Key.backspace,Honeypot Exam Collector
1776587338.0036855,Keyboard,Key.backspace,Honeypot Exam Collector
1776587338.4068394,Keyboard,Key.backspace,Honeypot Exam Collector
1776587338.7616932,Keyboard,i,Honeypot Exam Collector
1776587339.856854,Keyboard,n,Honeypot Exam Collector
1776587340.0012705,Keyboard,e,Honeypot Exam Collector
1776587340.222412,Keyboard,a,Honeypot Exam Collector
1776587340.3025446,Keyboard,r,Honeypot Exam Collector
1776587340.6182668,Keyboard,Key.space,Honeypot Exam Collector
1776587344.913095,Keyboard,d,Honeypot Exam Collector
1776587344.9966753,Keyboard,a,Honeypot Exam Collector
1776587345.1477458,Keyboard,t,Honeypot Exam Collector
1776587345.279525,Keyboard,a,Honeypot Exam Collector
1776587345.786145,Keyboard,Key.space,Honeypot Exam Collector
1776587346.1228247,Keyboard,s,Honeypot Exam Collector
1776587346.3240697,Keyboard,t,Honeypot Exam Collector
1776587346.4953175,Keyboard,r,Honeypot Exam Collector
1776587346.8616552,Keyboard,u,Honeypot Exam Collector
1776587347.0562456,Keyboard,c,Honeypot Exam Collector
1776587347.34177,Keyboard,t,Honeypot Exam Collector
1776587347.5527918,Keyboard,u,Honeypot Exam Collector
1776587347.8246872,Keyboard,r,Honeypot Exam Collector
1776587347.9859118,Keyboard,e,Honeypot Exam Collector
1776587348.2605517,Keyboard,Key.space,Honeypot Exam Collector
1776587351.263078,Keyboard,w,Honeypot Exam Collector
1776587351.5993986,Keyboard,h,Honeypot Exam Collector
1776587351.8499196,Keyboard,r,Honeypot Exam Collector
1776587351.9709184,Keyboard,e,Honeypot Exam Collector
1776587353.1992617,Keyboard,Key.backspace,Honeypot Exam Collector
1776587353.4310648,Keyboard,Key.backspace,Honeypot Exam Collector
1776587353.7372496,Keyboard,e,Honeypot Exam Collector
1776587354.0183854,Keyboard,r,Honeypot Exam Collector
1776587354.1222305,Keyboard,e,Honeypot Exam Collector
1776587354.337966,Keyboard,Key.space,Honeypot Exam Collector
1776587357.690548,Keyboard,e,Honeypot Exam Collector
1776587357.9724805,Keyboard,l,Honeypot Exam Collector
1776587357.9926116,Keyboard,e,Honeypot Exam Collector
1776587358.2382116,Keyboard,m,Honeypot Exam Collector
1776587358.6046236,Keyboard,r,Honeypot Exam Collector
1776587359.2040215,Keyboard,=,Honeypot Exam Collector
1776587359.2086358,Keyboard,Key.backspace,Honeypot Exam Collector
1776587359.5062091,Keyboard,e,Honeypot Exam Collector
1776587359.7443683,Keyboard,n,Honeypot Exam Collector
1776587359.9633253,Keyboard,t,Honeypot Exam Collector
1776587360.1277423,Keyboard,s,Honeypot Exam Collector
1776587360.4002829,Keyboard,Key.space,Honeypot Exam Collector
1776587361.5455477,Keyboard,Key.backspace,Honeypot Exam Collector
1776587361.7096155,Keyboard,Key.backspace,Honeypot Exam Collector
1776587361.9007804,Keyboard,Key.backspace,Honeypot Exam Collector
1776587362.1154513,Keyboard,Key.backspace,Honeypot Exam Collector
1776587362.6746054,Keyboard,Key.backspace,Honeypot Exam Collector
1776587362.986528,Keyboard,Key.backspace,Honeypot Exam Collector
1776587363.5942075,Keyboard,e,Honeypot Exam Collector
1776587364.0908935,Keyboard,n,Honeypot Exam Collector
1776587364.3567414,Keyboard,t,Honeypot Exam Collector
1776587364.5879645,Keyboard,s,Honeypot Exam Collector
1776587364.7321754,Keyboard,Key.space,Honeypot Exam Collector
1776587367.023326,Keyboard,a,Honeypot Exam Collector
1776587367.1773736,Keyboard,r,Honeypot Exam Collector
1776587367.3532696,Keyboard,e,Honeypot Exam Collector
1776587367.8759553,Keyboard,Key.space,Honeypot Exam Collector
1776587368.7280884,Keyboard,c,Honeypot Exam Collector
1776587369.1650534,Keyboard,o,Honeypot Exam Collector
1776587369.4474223,Keyboard,n,Honeypot Exam Collector
1776587369.5683522,Keyboard,n,Honeypot Exam Collector
1776587369.742607,Keyboard,e,Honeypot Exam Collector
1776587369.994108,Keyboard,c,Honeypot Exam Collector
1776587370.2889206,Keyboard,t,Honeypot Exam Collector
1776587370.3807251,Keyboard,e,Honeypot Exam Collector
1776587370.5618854,Keyboard,d,Honeypot Exam Collector
1776587370.6528213,Keyboard,Key.space,Honeypot Exam Collector
1776587373.1624513,Keyboard,u,Honeypot Exam Collector
1776587373.3480222,Keyboard,s,Honeypot Exam Collector
1776587373.7748353,Keyboard,i,Honeypot Exam Collector
1776587374.211868,Keyboard,n,Honeypot Exam Collector
1776587374.5452874,Keyboard,g,Honeypot Exam Collector
1776587375.0718975,Keyboard,Key.space,Honeypot Exam Collector
1776587375.659981,Keyboard,p,Honeypot Exam Collector
1776587375.8140488,Keyboard,o,Honeypot Exam Collector
1776587375.985414,Keyboard,i,Honeypot Exam Collector
1776587376.1866968,Keyboard,n,Honeypot Exam Collector
1776587376.5221038,Keyboard,t,Honeypot Exam Collector
1776587376.6326754,Keyboard,w,Honeypot Exam Collector
1776587376.8071978,Keyboard,r,Honeypot Exam Collector
1776587377.3136406,Keyboard,a,Honeypot Exam Collector
1776587377.3743408,Keyboard,s,Honeypot Exam Collector
1776587377.9512577,Keyboard,Key.backspace,Honeypot Exam Collector
1776587378.0923188,Keyboard,Key.backspace,Honeypot Exam Collector
1776587378.1833155,Keyboard,Key.backspace,Honeypot Exam Collector
1776587378.2763355,Keyboard,Key.backspace,Honeypot Exam Collector
1776587379.0854764,Keyboard,e,Honeypot Exam Collector
1776587379.3197343,Keyboard,r,Honeypot Exam Collector
1776587379.500836,Keyboard,s,Honeypot Exam Collector
1776587381.299506,Mouse,Button.left,Honeypot Exam Collector
1776587382.760017,Mouse,Button.left,Honeypot Exam Collector
1776587407.2495544,Keyboard,s,Honeypot Exam Collector
1776587407.454976,Keyboard,t,Honeypot Exam Collector
1776587407.5355694,Keyboard,a,Honeypot Exam Collector
1776587407.837672,Keyboard,c,Honeypot Exam Collector
1776587408.147368,Keyboard,k,Honeypot Exam Collector
1776587408.5404794,Keyboard,Key.space,Honeypot Exam Collector
1776587408.8728344,Keyboard,Key.shift_r,Honeypot Exam Collector
1776587409.0370061,Keyboard,:,Honeypot Exam Collector
1776587409.369494,Keyboard,Key.space,Honeypot Exam Collector
1776587411.3917983,Keyboard,f,Honeypot Exam Collector
1776587411.7774482,Keyboard,o,Honeypot Exam Collector
1776587412.03208,Keyboard,l,Honeypot Exam Collector
1776587412.163102,Keyboard,l,Honeypot Exam Collector
1776587412.3041022,Keyboard,o,Honeypot Exam Collector
1776587412.5788305,Keyboard,w,Honeypot Exam Collector
1776587412.7803886,Keyboard,Key.space,Honeypot Exam Collector
1776587414.3268075,Keyboard,Key.caps_lock,Honeypot Exam Collector
1776587414.7245407,Keyboard,l,Honeypot Exam Collector
1776587414.9765348,Keyboard,i,Honeypot Exam Collector
1776587415.4633093,Keyboard,f,Honeypot Exam Collector
1776587415.7388997,Keyboard,o,Honeypot Exam Collector
1776587416.114336,Keyboard,Key.space,Honeypot Exam Collector
1776587416.315855,Keyboard,Key.caps_lock,Honeypot Exam Collector
1776587417.2902172,Keyboard,Key.enter,Honeypot Exam Collector
1776587418.9339163,Mouse,Button.left,Honeypot Exam Collector
1776587419.8054123,Keyboard,.,Honeypot Exam Collector
1776587420.4116251,Keyboard,Key.enter,Honeypot Exam Collector
1776587421.4152758,Keyboard,Key.enter,Honeypot Exam Collector
1776587423.0496652,Mouse,Button.left,Honeypot Exam Collector
1776587424.5770051,Keyboard,Key.backspace,Honeypot Exam Collector
1776587424.9807146,Keyboard,",",Honeypot Exam Collector
1776587426.1380718,Keyboard,Key.space,Honeypot Exam Collector
1776587428.2086718,Keyboard,o,Honeypot Exam Collector
1776587428.389503,Keyboard,p,Honeypot Exam Collector
1776587428.8460927,Keyboard,e,Honeypot Exam Collector
1776587429.0472105,Keyboard,r,Honeypot Exam Collector
1776587429.2419894,Keyboard,a,Honeypot Exam Collector
1776587429.2630339,Keyboard,t,Honeypot Exam Collector
1776587429.687829,Keyboard,i,Honeypot Exam Collector
1776587429.849844,Keyboard,o,Honeypot Exam Collector
1776587430.1351185,Keyboard,n,Honeypot Exam Collector
1776587430.631441,Keyboard,Key.space,Honeypot Exam Collector
1776587431.1282623,Keyboard,p,Honeypot Exam Collector
1776587431.4299896,Keyboard,u,Honeypot Exam Collector
1776587431.6462836,Keyboard,s,Honeypot Exam Collector
1776587431.838019,Keyboard,h,Honeypot Exam Collector
1776587432.1634724,Keyboard,Key.space,Honeypot Exam Collector
1776587433.033582,Keyboard,",",Honeypot Exam Collector
1776587436.483728,Keyboard,Key.space,Honeypot Exam Collector
1776587436.8491106,Keyboard,p,Honeypot Exam Collector
1776587437.0311565,Keyboard,o,Honeypot Exam Collector
1776587437.2049959,Keyboard,p,Honeypot Exam Collector
1776587438.4438653,Mouse,Button.left,Honeypot Exam Collector
1776587439.227272,Mouse,Button.left,Honeypot Exam Collector
1776587441.0070412,Keyboard,q,Honeypot Exam Collector
1776587441.311746,Keyboard,y,Honeypot Exam Collector
1776587441.5028749,Keyboard,u,Honeypot Exam Collector
1776587441.8590848,Keyboard,e,Honeypot Exam Collector
1776587442.8216646,Keyboard,Key.backspace,Honeypot Exam Collector
1776587442.9833558,Keyboard,Key.backspace,Honeypot Exam Collector
1776587443.3785684,Keyboard,Key.backspace,Honeypot Exam Collector
