Timestamp,Event_Type,Key_Button,Active_Window
1776595180.4582071,Mouse,Button.left,Honeypot Exam Collector
1776595181.559558,Keyboard,Key.shift,Honeypot Exam Collector
1776595182.6847327,Keyboard,T,Honeypot Exam Collector
1776595183.0097582,Keyboard,h,Honeypot Exam Collector
1776595183.3847668,Keyboard,e,Honeypot Exam Collector
1776595183.6364298,Keyboard,Key.space,Honeypot Exam Collector
1776595184.2241082,Keyboard,d,Honeypot Exam Collector
1776595184.428804,Keyboard,i,Honeypot Exam Collector
1776595184.5899968,Keyboard,i,Honeypot Exam Collector
1776595185.0355346,Keyboard,Key.backspace,Honeypot Exam Collector
1776595185.471945,Keyboard,f,Honeypot Exam Collector
1776595185.6550715,Keyboard,f,Honeypot Exam Collector
1776595185.8793724,Keyboard,e,Honeypot Exam Collector
1776595186.1223948,Keyboard,r,Honeypot Exam Collector
1776595186.2130003,Keyboard,e,Honeypot Exam Collector
1776595186.4289613,Keyboard,n,Honeypot Exam Collector
1776595186.599297,Keyboard,c,Honeypot Exam Collector
1776595186.8443909,Keyboard,e,Honeypot Exam Collector
1776595186.8944912,Keyboard,Key.space,Honeypot Exam Collector
1776595187.096116,Keyboard,b,Honeypot Exam Collector
1776595187.2170625,Keyboard,e,Honeypot Exam Collector
1776595187.4412932,Keyboard,t,Honeypot Exam Collector
1776595187.654156,Keyboard,w,Honeypot Exam Collector
1776595187.8484883,Keyboard,e,Honeypot Exam Collector
1776595187.9791474,Keyboard,e,Honeypot Exam Collector
1776595188.180488,Keyboard,n,Honeypot Exam Collector
1776595188.3145564,Keyboard,Key.space,Honeypot Exam Collector
1776595188.4963155,Keyboard,a,Honeypot Exam Collector
1776595188.6874435,Keyboard,Key.space,Honeypot Exam Collector
1776595188.8917,Keyboard,c,Honeypot Exam Collector
1776595189.0628557,Keyboard,l,Honeypot Exam Collector
1776595189.1839068,Keyboard,a,Honeypot Exam Collector
1776595189.409587,Keyboard,s,Honeypot Exam Collector
1776595189.5813608,Keyboard,s,Honeypot Exam Collector
1776595189.7630017,Keyboard,Key.space,Honeypot Exam Collector
1776595189.8564122,Keyboard,a,Honeypot Exam Collector
1776595190.0180218,Keyboard,n,Honeypot Exam Collector
1776595190.1288228,Keyboard,d,Honeypot Exam Collector
1776595190.309342,Keyboard,Key.space,Honeypot Exam Collector
1776595190.4236426,Keyboard,a,Honeypot Exam Collector
1776595190.5780814,Keyboard,Key.space,Honeypot Exam Collector
1776595191.0709038,Keyboard,o,Honeypot Exam Collector
1776595191.3763921,Keyboard,b,Honeypot Exam Collector
1776595191.6179557,Keyboard,j,Honeypot Exam Collector
1776595191.7489994,Keyboard,e,Honeypot Exam Collector
1776595191.9731805,Keyboard,c,Honeypot Exam Collector
1776595192.275506,Keyboard,t,Honeypot Exam Collector
1776595192.490874,Keyboard,Key.space,Honeypot Exam Collector
1776595193.1287336,Keyboard,i,Honeypot Exam Collector
1776595193.3000832,Keyboard,s,Honeypot Exam Collector
1776595193.504267,Keyboard,Key.space,Honeypot Exam Collector
1776595193.8173943,Keyboard,g,Honeypot Exam Collector
1776595193.9210865,Keyboard,i,Honeypot Exam Collector
