Timestamp,Event_Type,Key_Button,Active_Window
1776586178.7269986,Mouse,Button.left,Honeypot Exam Collector
1776586181.3948834,Mouse,Button.left,Honeypot Exam Collector
1776586183.439082,Mouse,Button.left,Google Chrome
1776586185.0934365,Mouse,Button.left,New Tab - Google Chrome
1776586185.699136,Keyboard,w,New Tab - Google Chrome
1776586185.9744875,Keyboard,h,New Tab - Google Chrome
1776586186.1761696,Keyboard,a,New Tab - Google Chrome
1776586186.3624709,Keyboard,t,New Tab - Google Chrome
1776586186.6141753,Keyboard,Key.space,New Tab - Google Chrome
1776586186.8789766,Keyboard,i,New Tab - Google Chrome
1776586187.1116178,Keyboard,s,New Tab - Google Chrome
1776586187.263593,Keyboard,Key.space,New Tab - Google Chrome
1776586187.466975,Keyboard,a,New Tab - Google Chrome
1776586187.6791108,Keyboard,Key.space,New Tab - Google Chrome
1776586187.9634697,Keyboard,l,New Tab - Google Chrome
1776586188.2157376,Keyboard,i,New Tab - Google Chrome
1776586188.4502497,Keyboard,n,New Tab - Google Chrome
1776586189.0989156,Keyboard,k,New Tab - Google Chrome
1776586189.4244819,Keyboard,e,New Tab - Google Chrome
1776586189.6356127,Keyboard,d,New Tab - Google Chrome
1776586189.8497818,Keyboard,Key.space,New Tab - Google Chrome
1776586190.1532261,Keyboard,l,New Tab - Google Chrome
1776586190.3682158,Keyboard,i,New Tab - Google Chrome
1776586190.549372,Keyboard,s,New Tab - Google Chrome
1776586190.7404075,Keyboard,t,New Tab - Google Chrome
1776586191.337463,Keyboard,Key.enter,New Tab - Google Chrome
1776586199.5827265,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586202.210285,Keyboard,a,Honeypot Exam Collector
1776586202.4014041,Keyboard,Key.space,Honeypot Exam Collector
1776586202.7468038,Keyboard,l,Honeypot Exam Collector
1776586202.971395,Keyboard,i,Honeypot Exam Collector
1776586203.2332351,Keyboard,n,Honeypot Exam Collector
1776586203.384317,Keyboard,k,Honeypot Exam Collector
1776586203.5987914,Keyboard,e,Honeypot Exam Collector
1776586203.8103228,Keyboard,d,Honeypot Exam Collector
1776586203.9115686,Keyboard,Key.space,Honeypot Exam Collector
1776586204.1356537,Keyboard,l,Honeypot Exam Collector
1776586204.3773086,Keyboard,i,Honeypot Exam Collector
1776586204.5817513,Keyboard,s,Honeypot Exam Collector
1776586204.8337595,Keyboard,t,Honeypot Exam Collector
1776586205.0882545,Keyboard,Key.space,Honeypot Exam Collector
1776586205.3511605,Keyboard,i,Honeypot Exam Collector
1776586205.6462376,Keyboard,s,Honeypot Exam Collector
1776586205.8475227,Keyboard,Key.space,Honeypot Exam Collector
1776586206.3866012,Keyboard,a,Honeypot Exam Collector
1776586207.2797356,Keyboard,Key.space,Honeypot Exam Collector
1776586209.6081746,Mouse,Button.left,Honeypot Exam Collector
1776586211.8880773,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586213.7088892,Mouse,Button.left,Honeypot Exam Collector
1776586215.243953,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586216.8187258,Keyboard,l,Honeypot Exam Collector
1776586217.07284,Keyboard,i,Honeypot Exam Collector
1776586217.3159444,Keyboard,n,Honeypot Exam Collector
1776586217.5175624,Keyboard,e,Honeypot Exam Collector
1776586217.7921398,Keyboard,a,Honeypot Exam Collector
1776586217.9433467,Keyboard,r,Honeypot Exam Collector
1776586218.188408,Keyboard,Key.space,Honeypot Exam Collector
1776586218.8354719,Keyboard,d,Honeypot Exam Collector
1776586219.0471222,Keyboard,a,Honeypot Exam Collector
1776586219.2024157,Keyboard,t,Honeypot Exam Collector
1776586219.4137127,Keyboard,a,Honeypot Exam Collector
1776586219.6078644,Keyboard,Key.space,Honeypot Exam Collector
1776586219.9097958,Keyboard,s,Honeypot Exam Collector
1776586220.1141078,Keyboard,t,Honeypot Exam Collector
1776586220.3257923,Keyboard,r,Honeypot Exam Collector
1776586220.5377192,Keyboard,u,Honeypot Exam Collector
1776586220.852948,Keyboard,c,Honeypot Exam Collector
1776586221.1590672,Keyboard,t,Honeypot Exam Collector
1776586221.4310017,Keyboard,u,Honeypot Exam Collector
1776586221.5614452,Keyboard,r,Honeypot Exam Collector
1776586221.7467048,Keyboard,e,Honeypot Exam Collector
1776586222.1113625,Keyboard,Key.space,Honeypot Exam Collector
1776586223.688513,Mouse,Button.left,Honeypot Exam Collector
1776586225.0646665,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586225.8773627,Mouse,Button.left,Honeypot Exam Collector
1776586226.832704,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586228.3121674,Keyboard,c,Honeypot Exam Collector
1776586228.5539582,Keyboard,o,Honeypot Exam Collector
1776586228.8085938,Keyboard,n,Honeypot Exam Collector
1776586229.0404246,Keyboard,s,Honeypot Exam Collector
1776586229.2669806,Keyboard,i,Honeypot Exam Collector
1776586229.4269907,Keyboard,s,Honeypot Exam Collector
1776586229.6617715,Keyboard,t,Honeypot Exam Collector
1776586229.95484,Keyboard,i,Honeypot Exam Collector
1776586230.2187734,Keyboard,n,Honeypot Exam Collector
1776586230.4309747,Keyboard,g,Honeypot Exam Collector
1776586230.6458175,Keyboard,Key.space,Honeypot Exam Collector
1776586230.9381697,Keyboard,o,Honeypot Exam Collector
1776586231.2230632,Keyboard,f,Honeypot Exam Collector
1776586231.3853383,Keyboard,Key.space,Honeypot Exam Collector
1776586231.6497393,Keyboard,a,Honeypot Exam Collector
1776586231.8308687,Keyboard,Key.space,Honeypot Exam Collector
1776586233.5658083,Mouse,Button.left,Honeypot Exam Collector
1776586235.100271,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586236.9371324,Keyboard,s,Honeypot Exam Collector
1776586237.1286635,Keyboard,e,Honeypot Exam Collector
1776586238.103658,Keyboard,q,Honeypot Exam Collector
1776586238.4298782,Keyboard,u,Honeypot Exam Collector
1776586238.765002,Keyboard,e,Honeypot Exam Collector
1776586238.9662285,Keyboard,m,Honeypot Exam Collector
1776586239.8085334,Keyboard,Key.backspace,Honeypot Exam Collector
1776586240.365485,Keyboard,n,Honeypot Exam Collector
1776586240.7910933,Keyboard,c,Honeypot Exam Collector
1776586241.0128846,Keyboard,e,Honeypot Exam Collector
1776586241.1841466,Keyboard,Key.space,Honeypot Exam Collector
1776586241.5192568,Keyboard,o,Honeypot Exam Collector
1776586241.955486,Keyboard,f,Honeypot Exam Collector
1776586242.1669798,Keyboard,Key.space,Honeypot Exam Collector
1776586242.431884,Keyboard,a,Honeypot Exam Collector
1776586242.5729227,Keyboard,Key.space,Honeypot Exam Collector
1776586242.8182223,Keyboard,n,Honeypot Exam Collector
1776586243.0893147,Keyboard,o,Honeypot Exam Collector
1776586243.2449539,Keyboard,d,Honeypot Exam Collector
1776586243.4562154,Keyboard,e,Honeypot Exam Collector
1776586243.6986349,Keyboard,s,Honeypot Exam Collector
1776586244.0529926,Keyboard,Key.space,Honeypot Exam Collector
1776586246.1323237,Mouse,Button.left,Honeypot Exam Collector
1776586249.880277,Mouse,Button.left,what is a linked list - Google Search - Google Chrome
1776586251.8055654,Keyboard,",",Honeypot Exam Collector
1776586252.5129697,Keyboard,w,Honeypot Exam Collector
1776586252.754675,Keyboard,h,Honeypot Exam Collector
1776586252.9995403,Keyboard,e,Honeypot Exam Collector
1776586253.2712069,Keyboard,r,Honeypot Exam Collector
1776586253.4665189,Keyboard,e,Honeypot Exam Collector
1776586253.6480775,Keyboard,Key.space,Honeypot Exam Collector
