Timestamp,Event_Type,Key_Button,Active_Window
1776582466.8283231,Keyboard,a,Honeypot Exam Collector
1776582468.248251,Mouse,Button.left,Honeypot Exam Collector
1776582468.6358905,Keyboard,a,Honeypot Exam Collector
1776582468.9891863,Keyboard,Key.space,Honeypot Exam Collector
1776582469.6988385,Keyboard,l,Honeypot Exam Collector
1776582469.992996,Keyboard,i,Honeypot Exam Collector
1776582470.3417253,Keyboard,n,Honeypot Exam Collector
1776582470.5644875,Keyboard,k,Honeypot Exam Collector
1776582472.5902574,Keyboard,e,Honeypot Exam Collector
1776582472.8891332,Keyboard,d,Honeypot Exam Collector
1776582473.1005948,Keyboard,Key.space,Honeypot Exam Collector
1776582475.1189575,Keyboard,l,Honeypot Exam Collector
1776582475.3786337,Keyboard,i,Honeypot Exam Collector
1776582475.7781744,Keyboard,s,Honeypot Exam Collector
1776582476.0705411,Keyboard,t,Honeypot Exam Collector
1776582476.3190176,Keyboard,Key.space,Honeypot Exam Collector
1776582476.670109,Keyboard,i,Honeypot Exam Collector
1776582476.9419463,Keyboard,s,Honeypot Exam Collector
1776582477.201219,Keyboard,Key.space,Honeypot Exam Collector
1776582477.593326,Keyboard,a,Honeypot Exam Collector
1776582477.8319001,Keyboard,Key.space,Honeypot Exam Collector
1776582484.0683618,Keyboard,c,Honeypot Exam Collector
1776582484.3263566,Keyboard,o,Honeypot Exam Collector
1776582484.598495,Keyboard,l,Honeypot Exam Collector
1776582484.786602,Keyboard,l,Honeypot Exam Collector
1776582485.008254,Keyboard,e,Honeypot Exam Collector
1776582485.3577533,Keyboard,c,Honeypot Exam Collector
1776582487.0847995,Keyboard,t,Honeypot Exam Collector
1776582487.3035197,Keyboard,i,Honeypot Exam Collector
1776582487.5152204,Keyboard,o,Honeypot Exam Collector
1776582487.753647,Keyboard,n,Honeypot Exam Collector
1776582488.1573555,Keyboard,Key.space,Honeypot Exam Collector
1776582488.6276648,Keyboard,o,Honeypot Exam Collector
1776582489.0075345,Keyboard,f,Honeypot Exam Collector
1776582489.1986957,Keyboard,Key.space,Honeypot Exam Collector
1776582489.8071449,Keyboard,n,Honeypot Exam Collector
1776582490.0507672,Keyboard,o,Honeypot Exam Collector
1776582490.4305568,Keyboard,d,Honeypot Exam Collector
1776582490.6922777,Keyboard,e,Honeypot Exam Collector
1776582491.0327966,Keyboard,s,Honeypot Exam Collector
1776582491.3720214,Keyboard,Key.space,Honeypot Exam Collector
1776582496.1277337,Keyboard,w,Honeypot Exam Collector
1776582496.416963,Keyboard,h,Honeypot Exam Collector
1776582496.7490053,Keyboard,e,Honeypot Exam Collector
1776582496.967406,Keyboard,r,Honeypot Exam Collector
1776582497.2704146,Keyboard,e,Honeypot Exam Collector
1776582497.528588,Keyboard,Key.space,Honeypot Exam Collector
1776582498.4211469,Keyboard,w,Honeypot Exam Collector
1776582499.3413014,Keyboard,Key.backspace,Honeypot Exam Collector
1776582499.5834582,Keyboard,e,Honeypot Exam Collector
1776582500.0452342,Keyboard,a,Honeypot Exam Collector
1776582500.3180192,Keyboard,s,Honeypot Exam Collector
1776582500.8654974,Keyboard,Key.backspace,Honeypot Exam Collector
1776582501.2189045,Keyboard,c,Honeypot Exam Collector
1776582501.6087203,Keyboard,h,Honeypot Exam Collector
1776582501.8671086,Keyboard,Key.space,Honeypot Exam Collector
1776582502.2320247,Keyboard,m,Honeypot Exam Collector
1776582502.4809854,Keyboard,o,Honeypot Exam Collector
1776582502.9307532,Keyboard,d,Honeypot Exam Collector
1776582503.1724849,Keyboard,e,Honeypot Exam Collector
1776582503.8442264,Keyboard,l,Honeypot Exam Collector
1776582504.184694,Keyboard,Key.space,Honeypot Exam Collector
1776582504.735712,Keyboard,i,Honeypot Exam Collector
1776582508.8696203,Keyboard,Key.backspace,Honeypot Exam Collector
1776582509.0478837,Keyboard,Key.backspace,Honeypot Exam Collector
1776582509.208876,Keyboard,Key.backspace,Honeypot Exam Collector
1776582509.3803508,Keyboard,Key.backspace,Honeypot Exam Collector
1776582509.5587168,Keyboard,Key.backspace,Honeypot Exam Collector
1776582509.8809803,Keyboard,Key.backspace,Honeypot Exam Collector
