Timestamp,Event_Type,Key_Button,Active_Window
1776588451.838469,Mouse,Button.left,Honeypot Exam Collector
1776588452.7278771,Keyboard,Key.shift,Honeypot Exam Collector
1776588453.3699021,Keyboard,A,Honeypot Exam Collector
1776588453.8468602,Keyboard,Key.space,Honeypot Exam Collector
1776588454.3834567,Keyboard,l,Honeypot Exam Collector
1776588454.6152797,Keyboard,i,Honeypot Exam Collector
1776588454.8500257,Keyboard,n,Honeypot Exam Collector
1776588455.0915492,Keyboard,k,Honeypot Exam Collector
1776588455.2323,Keyboard,e,Honeypot Exam Collector
1776588455.4770749,Keyboard,d,Honeypot Exam Collector
1776588456.2760143,Keyboard,-,Honeypot Exam Collector
1776588456.6412632,Keyboard,l,Honeypot Exam Collector
1776588456.886363,Keyboard,i,Honeypot Exam Collector
1776588456.93658,Keyboard,s,Honeypot Exam Collector
1776588457.5337453,Keyboard,t,Honeypot Exam Collector
1776588457.7654943,Keyboard,Key.space,Honeypot Exam Collector
1776588457.9911053,Keyboard,i,Honeypot Exam Collector
1776588458.091445,Keyboard,s,Honeypot Exam Collector
1776588458.3229544,Keyboard,Key.space,Honeypot Exam Collector
1776588458.5278661,Keyboard,a,Honeypot Exam Collector
1776588458.7090914,Keyboard,Key.space,Honeypot Exam Collector
1776588459.430352,Keyboard,d,Honeypot Exam Collector
1776588459.6415427,Keyboard,a,Honeypot Exam Collector
1776588459.9274232,Keyboard,t,Honeypot Exam Collector
1776588460.1292038,Keyboard,a,Honeypot Exam Collector
1776588460.3735976,Keyboard,Key.space,Honeypot Exam Collector
1776588460.5851626,Keyboard,s,Honeypot Exam Collector
1776588460.8701904,Keyboard,t,Honeypot Exam Collector
1776588461.0622878,Keyboard,r,Honeypot Exam Collector
1776588461.274331,Keyboard,u,Honeypot Exam Collector
1776588461.38752,Keyboard,c,Honeypot Exam Collector
1776588461.669907,Keyboard,t,Honeypot Exam Collector
1776588461.8513172,Keyboard,u,Honeypot Exam Collector
1776588461.924308,Keyboard,r,Honeypot Exam Collector
1776588462.13692,Keyboard,e,Honeypot Exam Collector
1776588462.3387387,Keyboard,Key.space,Honeypot Exam Collector
1776588462.715279,Keyboard,u,Honeypot Exam Collector
1776588462.8060896,Keyboard,s,Honeypot Exam Collector
1776588463.0510232,Keyboard,e,Honeypot Exam Collector
1776588463.2429996,Keyboard,d,Honeypot Exam Collector
1776588463.353442,Keyboard,Key.space,Honeypot Exam Collector
1776588463.5586379,Keyboard,t,Honeypot Exam Collector
1776588463.7399352,Keyboard,o,Honeypot Exam Collector
1776588463.9234974,Keyboard,Key.space,Honeypot Exam Collector
1776588464.0947425,Keyboard,s,Honeypot Exam Collector
1776588464.337028,Keyboard,t,Honeypot Exam Collector
1776588464.5610225,Keyboard,r,Honeypot Exam Collector
1776588464.7932193,Keyboard,o,Honeypot Exam Collector
1776588465.118976,Keyboard,Key.backspace,Honeypot Exam Collector
1776588465.2602732,Keyboard,Key.backspace,Honeypot Exam Collector
1776588465.4946554,Keyboard,o,Honeypot Exam Collector
1776588465.6159804,Keyboard,r,Honeypot Exam Collector
1776588465.7868707,Keyboard,e,Honeypot Exam Collector
1776588465.9242282,Keyboard,Key.space,Honeypot Exam Collector
1776588466.0717192,Keyboard,o,Honeypot Exam Collector
1776588466.3032875,Keyboard,n,Honeypot Exam Collector
1776588466.4473407,Keyboard,e,Honeypot Exam Collector
1776588466.5693595,Keyboard,Key.space,Honeypot Exam Collector
1776588466.821643,Keyboard,o,Honeypot Exam Collector
1776588466.9750443,Keyboard,r,Honeypot Exam Collector
1776588467.1362026,Keyboard,Key.space,Honeypot Exam Collector
1776588467.2977262,Keyboard,m,Honeypot Exam Collector
1776588467.5531774,Keyboard,o,Honeypot Exam Collector
1776588467.6743963,Keyboard,r,Honeypot Exam Collector
1776588467.8658063,Keyboard,e,Honeypot Exam Collector
1776588468.0900235,Keyboard,Key.space,Honeypot Exam Collector
1776588469.7799342,Keyboard,d,Honeypot Exam Collector
1776588469.9542675,Keyboard,a,Honeypot Exam Collector
1776588470.2572463,Keyboard,t,Honeypot Exam Collector
1776588470.4916835,Keyboard,a,Honeypot Exam Collector
1776588470.904983,Keyboard,Key.space,Honeypot Exam Collector
1776588471.392149,Keyboard,v,Honeypot Exam Collector
1776588471.6472135,Keyboard,a,Honeypot Exam Collector
1776588471.8789315,Keyboard,r,Honeypot Exam Collector
1776588472.0429823,Keyboard,i,Honeypot Exam Collector
1776588472.0839412,Keyboard,a,Honeypot Exam Collector
1776588472.3664958,Keyboard,b,Honeypot Exam Collector
1776588472.5303743,Keyboard,l,Honeypot Exam Collector
1776588472.6514256,Keyboard,e,Honeypot Exam Collector
1776588472.863102,Keyboard,s,Honeypot Exam Collector
1776588473.3998485,Keyboard,.,Honeypot Exam Collector
1776588473.5535877,Keyboard,Key.space,Honeypot Exam Collector
1776588473.7653282,Keyboard,i,Honeypot Exam Collector
1776588473.896051,Keyboard,t,Honeypot Exam Collector
